id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7442109,Spacious apartment in Brunswick,10028733,Philippe,,Moreland,-37.76459331075759,144.96092040119171,Entire home/apt,141,3,0,,,1,48
7179992,Comfort and Location.,24184626,Julie,,Moreland,-37.77827084270236,144.96908761692058,Private room,95,2,3,2015-09-21,1.58,1,164
790263,Private 1br Close To City & Airport,4164251,Paul,,Moreland,-37.73259980544386,144.92954309651668,Entire home/apt,68,21,15,2015-09-10,0.49,1,275
5850266,Happy home in heart of Brunswick!,2162193,,,Moreland,-37.76884242188943,144.96376231976146,Entire home/apt,121,60,0,,,1,150
6372927,Private rooms in ARTIST WAREHOUSE,2473531,Simone,,Moreland,-37.76942176835938,144.96179986853906,Private room,53,1,1,2015-06-16,0.28,1,0
8392871,Colourful home w. pets in Brunswick,2458709,Jacqui And Matt,,Moreland,-37.76522997450559,144.95678865977638,Private room,44,1,0,,,1,272
2167028,Position Perfect - The Terrace,913736,Danielle & Ruth,,Moreland,-37.76576124908645,144.97003854496128,Entire home/apt,159,3,5,2015-08-23,0.27,11,305
8359304,Quite and spacious house in Coburg,32169222,Marjorie & Dario,,Moreland,-37.73459455461055,144.95956747964837,Entire home/apt,118,5,0,,,2,12
4664739,Beautiful renovated family home,24136671,David,,Moreland,-37.74815497975741,144.9650314807796,Entire home/apt,180,4,2,2015-01-11,0.22,1,208
856570,Position Perfect - The Courtyard,913736,Danielle & Ruth,,Moreland,-37.7673459089932,144.96799073768975,Entire home/apt,159,3,7,2015-07-12,0.32,11,312
856573,Position Perfect - The Dome,913736,Danielle & Ruth,,Moreland,-37.765987639304456,144.9699585312973,Entire home/apt,204,3,10,2015-09-14,0.39,11,317
496502,Light & airy double room inc wifi,2453853,Airdrie,,Moreland,-37.75458443155449,144.97480909608328,Private room,37,2,91,2015-09-04,2.34,1,306
7377870,Large but cosy winter room,38650254,Jack,,Moreland,-37.76574236996707,144.94730910221747,Private room,55,3,2,2015-09-07,1.67,1,209
8672241,Single Rm Guest House Brunswick CR7,28567118,Bill,,Moreland,-37.764682102336195,144.97025386460967,Private room,48,14,0,,,69,365
5330000,Single room available,27517296,Carol,,Moreland,-37.76491914909626,144.9749377213958,Private room,55,1,0,,,1,365
6853811,"Close to transport, shoping centre.",35915534,Iain,,Moreland,-37.71783649589714,144.93333057629192,Entire home/apt,60,5,0,,,1,86
4297976,In the heart of Brunswick,22313907,Meredith,,Moreland,-37.77245465365142,144.96451791700005,Entire home/apt,116,2,3,2015-01-31,0.32,1,243
6123069,Single Rm GuestHouse Brunswick BR13,28567118,Bill,,Moreland,-37.7640819559631,144.9656232986338,Private room,53,14,0,,,69,181
4675266,New 1 bedroom Sydney Road apartment,24099535,David,,Moreland,-37.77210048398644,144.96132748438507,Entire home/apt,121,1,25,2015-09-27,2.54,1,317
1349947,"Spacious room close to CBD, quiet",7324765,Angela,,Moreland,-37.77326249432324,144.98184825682975,Private room,85,1,0,,,1,365
4937647,1BR trendy Brunswick w/ courtyard,25442920,Lucie,,Moreland,-37.77352540645876,144.94762824913738,Entire home/apt,85,10,1,2015-04-04,0.16,1,46
5183418,Amazing 3 level townhouse!,18597148,Lainey,,Moreland,-37.77490027020845,144.94931346403786,Entire home/apt,125,3,0,,,2,222
3526196,Cheap n Cosy & Easy Tram into City!,17233163,Marco,,Moreland,-37.76428280893194,144.94368082819892,Entire home/apt,97,1,11,2014-11-26,0.84,1,271
4779736,Cosy Farm Escape in the City!,14952524,Celeste,,Moreland,-37.74124584655681,144.9493313223697,Entire home/apt,50,7,0,,,1,271
7106300,Large room in Coburg Sharehouse,37230193,Kayla,,Moreland,-37.7519138284715,144.95933696532603,Private room,48,1,0,,,1,67
8673818,Single Rm GuestHouse Brunswick PR11,28567118,Bill,,Moreland,-37.771104567940434,144.98155126009374,Private room,48,14,0,,,69,365
5364711,Skyview Studio,200780,Bernard,,Moreland,-37.74586206550672,144.96392571229933,Entire home/apt,106,1,17,2015-09-21,2.30,1,267
4755207,Cute and comfy 3bdr family home ,7771772,Charmaine,,Moreland,-37.73845301977344,144.9805366081581,Entire home/apt,121,3,5,2015-07-06,0.64,1,0
1273572,"Modern, bright 3BR townhouse ",6918788,Polly & Daniel,,Moreland,-37.76916270839319,144.97942215365586,Entire home/apt,250,1,17,2015-09-06,1.26,2,8
6425890,Cozy dbl room with private bathroom,2507172,Nicole,,Moreland,-37.736137121728724,144.9596511483992,Private room,65,2,4,2015-09-21,0.94,1,360
8657594,Single Rm Guest House Brunswick CR3,28567118,Bill,,Moreland,-37.76683185833236,144.97103699658058,Private room,85,14,0,,,69,365
4542239,Large room / Perfect Location,17996266,Per,,Moreland,-37.77349296555798,144.97619493485246,Private room,50,2,12,2015-09-14,2.47,1,120
5765614,Stay in a room in our share home ,29913346,Alden,,Moreland,-37.75201346560276,144.93761964138835,Private room,150,1,0,,,1,365
1547261,Inner-city stylish Brunswick apt,3284392,Frances,,Moreland,-37.772305534311364,144.9602760564683,Entire home/apt,131,2,6,2015-08-25,0.24,1,282
8674325,Single Rm GuestHouse Brunswick BR11,28567118,Bill,,Moreland,-37.7663656271988,144.96748806757415,Private room,53,14,0,,,69,365
8231998,A Warm and Welcoming Room,42822679,Helen,,Moreland,-37.70144243458193,144.93227383637867,Private room,45,1,0,,,3,354
7281850,Double Rm Guest House Brunswick BR6,28567118,Bill,,Moreland,-37.76467974981675,144.96756797949917,Private room,67,14,0,,,69,181
5233989,Bright room in heart of Brunswick,18843404,Amanda,,Moreland,-37.77004337326725,144.96623976775763,Private room,65,2,28,2015-09-21,4.20,1,42
6348175,Charming Victorian Homestay,22266884,Amit,,Moreland,-37.7664773909877,144.9695713097039,Private room,50,1,5,2015-09-01,1.60,1,326
5661998,2 Bed Sunlit House in Brunswick,2994771,Tobias,,Moreland,-37.7723286317284,144.96632587529308,Entire home/apt,99,3,3,2015-09-28,2.14,1,165
7233368,Spacious room with queen bed,24724033,Michael,,Moreland,-37.76633498328499,144.9825487761992,Private room,50,1,0,,,1,60
6348830,Great spot super close to amenities,33073115,Drina,,Moreland,-37.77533163271145,144.95744166339063,Entire home/apt,99,1,1,2015-08-08,0.54,1,118
7461572,Methven,39082587,Lisa,,Moreland,-37.77112581370893,144.97463499862184,Private room,300,1,0,,,1,46
3023045,"Modern En-suite, Heart of Brunswick",5911442,Netta,,Moreland,-37.769981282057714,144.96339983271395,Private room,50,1,9,2015-07-18,0.70,1,347
4825422,nice apartment next to park,2847558,Eva,,Moreland,-37.76859519097352,144.94759256135328,Entire home/apt,87,2,5,2015-08-17,0.56,1,268
4249696,Modern Apt in Vibrant Brunswick!,22052146,Jessica,,Moreland,-37.7706912378316,144.95268206379333,Entire home/apt,89,2,19,2015-08-31,1.61,1,180
5251776,Cozy Queen Bed w/ Semi Shared Bath!,1756729,Darren & Melissa,,Moreland,-37.76281988635771,144.9448553670747,Private room,57,2,32,2015-09-21,4.10,3,359
4875001,Melbourne Apartment 5km to CBD,25079695,Jillian & Mitchell,,Moreland,-37.77524746821176,144.9710184577927,Private room,50,1,24,2015-08-01,2.59,1,161
5661691,Self contained study own bathroom,29300105,Lucero,,Moreland,-37.762288246060415,144.94012735229217,Entire home/apt,60,2,4,2015-07-04,0.72,1,32
8037570,Rad renovated Bungalow in Coburg,34647652,Brook,,Moreland,-37.74346023409524,144.97676255174125,Private room,40,1,0,,,2,70
58620,Fun in Funky Brunswick,280728,Chris,,Moreland,-37.77460461557481,144.95760284414777,Entire home/apt,80,14,33,2015-09-08,0.57,1,4
6120714,Single Rm GuestHouse Brunswick BR10,28567118,Bill,,Moreland,-37.76575218075843,144.9671042068108,Private room,53,14,0,,,69,181
6317336,Cosy Victorian house in trendy area,2352665,Clare,,Moreland,-37.767932321118124,144.96418393526636,Private room,87,20,0,,,1,365
6350150,Jacuzzi Piano Clean Eco BWick East,1515863,Bianca,,Moreland,-37.760639670762714,144.98187555193405,Entire home/apt,70,3,4,2015-08-17,1.03,1,179
1243663,Beautiful Brunswick House,6778560,Bernadette,,Moreland,-37.76074457044464,144.9762108675234,Private room,80,2,1,2015-07-31,0.47,1,271
2909610,Large Room - Modern Townhouse,5393485,Rukmal,,Moreland,-37.77551278157448,144.97752675296653,Private room,80,2,0,,,1,365
6202875,Comfy Room and private bathroom,32169222,Marjorie & Dario,,Moreland,-37.73454951756073,144.9598994302986,Private room,50,2,1,2015-09-15,1,2,134
5749719,Manallack Studios Brunswick Appt 3,21897511,Nick,,Moreland,-37.772602051793996,144.95928273168076,Entire home/apt,240,2,0,,,3,336
862000,Position Perfect The Loft Brunswick,913736,Danielle & Ruth,,Moreland,-37.76560329658727,144.96801684325945,Entire home/apt,200,3,1,2013-07-30,0.04,11,316
3188554,Comfy spacious light filled home!,16161409,Jp,,Moreland,-37.76272901022464,144.98037115832815,Private room,60,2,9,2015-09-21,1.06,1,354
4990857,Modern inner city apartment,20413361,Kiku & Dan,,Moreland,-37.77034043276715,144.9806337877177,Entire home/apt,89,1,2,2015-08-17,0.33,1,0
4745219,HUGE room in fully renovated house,5114024,Jade,,Moreland,-37.77951757633323,144.97784501562336,Private room,60,1,0,,,1,276
4696092,Gorgeous Family House Close to City,24278290,Eduardo,,Moreland,-37.774658114385645,144.95391366122362,Entire home/apt,239,3,3,2015-07-04,0.33,1,21
4958385,Big dbl room with private bathroom,25530059,Aj,,Moreland,-37.7492108859598,144.97886692206626,Private room,78,1,4,2015-07-26,0.60,1,342
862391,Position Perfect - The Suite,913736,Danielle & Ruth,,Moreland,-37.764993511498986,144.96933675509865,Entire home/apt,200,3,4,2014-10-24,0.20,11,319
600299,"Comfy, convenient, safe, BARGAIN!",2969481,Christina,,Moreland,-37.77360294782794,144.9529217900466,Private room,60,2,31,2015-09-03,0.95,2,321
5053918,Pick me!! Awesome house & location!,6357134,Kristie,,Moreland,-37.775560595823315,144.96933179309195,Private room,80,1,13,2015-08-07,1.70,1,137
4532491,Comfy room in modern townhouse,5641645,Shae,,Moreland,-37.7603707396477,144.9746994544999,Private room,44,4,7,2015-09-30,2.12,1,6
861920,Position Perfect - City Views,913736,Danielle & Ruth,,Moreland,-37.76592158045684,144.97004152533788,Entire home/apt,204,3,11,2015-09-06,0.41,11,318
5898405,Comfortable room close to city,29718418,Dimitri,,Moreland,-37.7754377021361,144.96495798755413,Private room,80,1,0,,,1,365
769908,Crane Room - Exquisite Brunswick,4052971,Patricia,,Moreland,-37.75699619203112,144.95685868895245,Private room,85,2,9,2015-02-23,0.29,3,365
835730,Lovely room in funky Brunswick,971810,Sarah & Mike,,Moreland,-37.75707226684277,144.9699980733805,Private room,60,1,86,2015-09-21,2.57,1,163
5980050,"Comfortable & quiet, city 30 mins",3022465,James,,Moreland,-37.75268687788868,144.94138564435542,Private room,55,1,4,2015-08-26,0.78,1,157
8634237,Loft on Park's Edge,4407961,William,,Moreland,-37.776752564332,144.96062026235148,Entire home/apt,80,1,0,,,1,200
5128002,"Cosy, clean comfort in cool Coburg!",26509055,Fiona,,Moreland,-37.739495539275076,144.9587858846979,Private room,43,1,8,2015-08-01,1.02,1,283
4144312,Private Room In Great Location!,13840654,Nia,,Moreland,-37.72225522249602,144.95917143479306,Private room,60,1,14,2015-05-22,1.33,1,365
523377,Cute converted dairy in Brunswick ,2432305,Erica,,Moreland,-37.77403555579754,144.95496165182573,Entire home/apt,121,3,41,2015-09-27,1.06,1,245
8174776,Single Rm Guest House Brunswick CR1,28567118,Bill,,Moreland,-37.76536657142528,144.9690164272574,Private room,48,14,0,,,69,365
3258621,Brunswick ,16480225,Launa,,Moreland,-37.76303231408566,144.96613477885302,Private room,131,1,0,,,1,365
2774352,Cosy 1960s Walk Up Flat in Brunwick,14188852,Whil,,Moreland,-37.764093236782465,144.9698034467459,Private room,60,1,1,2014-06-02,0.06,1,274
835544,African Room - Exquisite Brunswick,4052971,Patricia,,Moreland,-37.75666906058545,144.9562420861724,Private room,75,2,15,2015-07-24,0.57,3,365
5067945,"Big sunny rm, Pascoe Vale, 10kmcity",7747688,Trish,,Moreland,-37.72379685925562,144.92661862066626,Private room,40,1,4,2015-08-02,0.62,1,310
7420885,1 BRM Large Brunswick Apartment,5534934,Paul,,Moreland,-37.762642175537486,144.96390788233958,Entire home/apt,80,1,2,2015-08-20,1.05,1,49
4700189,Convenient Sanctuary,24296981,Andrew,,Moreland,-37.77373200240954,144.9827084244191,Private room,81,2,1,2015-01-25,0.12,1,281
5863428,Luxury oasis in vibrant E Brunswick,30440408,Robyn,,Moreland,-37.76900051566324,144.9743880247443,Entire home/apt,194,1,16,2015-09-29,3.16,2,150
7699988,Sunny two bedroom Brunswick home,25171920,Alice,,Moreland,-37.762131053904824,144.9595176540376,Private room,50,1,4,2015-09-16,3.08,1,308
2113014,Bright and modern apartment!,1235403,Amy,,Moreland,-37.76362931425423,144.96286574971148,Entire home/apt,131,2,17,2015-08-23,0.80,1,174
4292023,A warm & welcoming home awaits you,22282196,Manorani,,Moreland,-37.77220519474502,144.96398580914928,Entire home/apt,89,3,0,,,1,91
8256815,Nice big room in Brunswick centre,43544691,Phoebe Elizabeth,,Moreland,-37.76918027957323,144.95798328983633,Private room,38,1,0,,,1,44
6125448,Double Rm GuestHouse Brunswick BR18,28567118,Bill,,Moreland,-37.76567331982637,144.9661712047306,Private room,67,14,0,,,69,181
8571193,Clean & Green Home in Brunswick,9955487,Onur,,Moreland,-37.76386748803053,144.95039790977964,Private room,67,3,0,,,1,365
7763571,A charming Victorian terrace,40826446,Noelene,,Moreland,-37.77319373526144,144.97440593735695,Entire home/apt,160,1,0,,,1,278
3406638,Beautiful Terrace House ,17181618,Cal & Alicia,,Moreland,-37.77257540850913,144.97357905162832,Entire home/apt,99,1,3,2015-01-05,0.23,1,251
5749437,Manallack Studios Brunswick Appt 2,21897511,Nick,,Moreland,-37.774044949867346,144.96127531393944,Entire home/apt,240,2,2,2015-08-07,0.86,3,322
1576092,Family house in Brunswick,2591400,Davis,,Moreland,-37.75636865748085,144.96506975491786,Entire home/apt,200,5,6,2015-07-23,0.27,1,7
7724828,Amazing apartment in Brunswick East,40589846,Maria,,Moreland,-37.77162664098451,144.9705779963252,Entire home/apt,72,1,0,,,1,33
227964,Bohemian Bungalow in Brunswick,1165452,Julie,,Moreland,-37.7695722563566,144.97048359248444,Private room,89,7,7,2014-09-10,0.15,1,365
4540854,2 bedroom apt impeccable location,23547034,Emanuel,,Moreland,-37.77685005640053,144.9599213660254,Entire home/apt,300,3,0,,,1,363
3667038,Slick Melbournian townhouse!,18597148,Lainey,,Moreland,-37.77592466162534,144.94872874828926,Private room,62,1,24,2015-08-31,1.70,2,364
4504094,Sun-filled Brunswick Warehouse Home,4383554,Sean,,Moreland,-37.76658874486363,144.96102058677351,Entire home/apt,99,1,6,2015-09-14,0.56,1,277
1160277,Bright and beautiful 3BR house,6296166,Alice,,Moreland,-37.77674682603182,144.95226204745907,Entire home/apt,269,2,4,2015-04-13,0.61,1,274
6125745,Double Rm Guest House Brunswick BR3,28567118,Bill,,Moreland,-37.765590738570744,144.96566083094288,Private room,67,14,0,,,69,181
5060745,Stylish villa in inner Melbourne,2326313,Felice,,Moreland,-37.7761367232472,144.95675199489406,Entire home/apt,99,2,44,2015-09-27,5.45,1,267
7567476,Large room in heart of Brunswick,32996202,John,,Moreland,-37.768240438456296,144.96597534220436,Private room,40,1,0,,,1,40
5470310,Beautiful cottage in Brunswick East,28373431,Emma,,Moreland,-37.76348627803789,144.97456737183632,Private room,80,1,2,2015-07-27,0.29,1,365
2899544,Arty Brunswick - B'fast Cafe & Tram,14820505,Sue,,Moreland,-37.76637807250886,144.94199254258803,Private room,60,1,14,2015-08-16,1.65,1,312
8301152,The perfect summer apartment!,6513335,Gemma,,Moreland,-37.762675220240574,144.96078919341147,Entire home/apt,99,10,0,,,1,165
2702880,Sky Terrace with 320 degree views ,1700056,Rodger,,Moreland,-37.77397674724963,144.95887587884977,Entire home/apt,250,3,1,2015-09-29,1,1,328
7535475,Large private room in Brunswick,21903092,Keate,,Moreland,-37.76803672606397,144.9657164741821,Private room,70,1,2,2015-08-16,1.20,1,316
7994224,Modern Brunswick apartment,3787528,Michael,,Moreland,-37.76554391080039,144.94942718733586,Private room,55,2,0,,,1,18
3995169,Bedroom w ensuite & TV in Brunswick,5336728,Regina And Glen,,Moreland,-37.756760915434704,144.97748739475193,Private room,50,3,30,2015-09-13,2.28,1,31
1422866,1 Bed Apartment - Perfect Location,2410483,Rhys,,Moreland,-37.77758247812073,144.9709659209493,Entire home/apt,89,1,9,2015-08-15,0.35,2,209
7697923,Big & Bright Brunswick Bungalow - B,1728745,Kate,,Moreland,-37.759512934281474,144.95857957189634,Private room,55,1,7,2015-09-21,5.12,2,325
6124948,Double Rm Guest House Brunswick BR2,28567118,Bill,,Moreland,-37.76546714006634,144.96607384941044,Private room,64,14,0,,,69,181
6550341,"Room in our Lovely, Large House!",6744771,Sadia,,Moreland,-37.755445208248425,144.95558328616895,Private room,30,7,2,2015-09-24,0.81,1,293
4731710,Great room with ensuite + walk in!,2433516,Zoe And Pavel,,Moreland,-37.777532503122096,144.96278499452333,Private room,58,4,1,2014-12-31,0.11,1,277
6306075,Beautiful Sunny House in Coburg,32803476,Narelle,,Moreland,-37.73283264211201,144.97067969824147,Entire home/apt,180,2,1,2015-08-10,0.56,1,275
7653501,Big Bright Brunswick Sub Penthouse,19616556,Sid,,Moreland,-37.76445473140988,144.95854354703488,Entire home/apt,125,1,0,,,2,36
4559653,Cozy 3BD with amazing backgarden,23639102,Jake,,Moreland,-37.770341952726355,144.94803704349627,Private room,28,1,1,2014-12-22,0.11,1,301
4431598,Master bedroom in shared house.,20741920,James,,Moreland,-37.754338518938795,144.9504455440441,Private room,38,1,0,,,1,314
4159884,"Central location, private bathroom",18037920,Gan Che,,Moreland,-37.7749800406075,144.97792995647941,Private room,65,2,7,2015-05-21,0.60,4,365
1653101,Comfy bed close to city centre,8766581,Bilge,,Moreland,-37.77422824832035,144.9498764021446,Private room,55,1,9,2015-04-19,0.37,1,363
7600518,Large Private Room in Brunswick,3008742,Bianca,,Moreland,-37.76892486077435,144.96967923581542,Private room,65,1,3,2015-08-16,1.45,1,353
2615843,DELUXE BEDROOM - ENSUITE & BALCONY,5523944,Daniel,,Moreland,-37.753767296672436,144.97941080533363,Private room,70,7,3,2014-12-03,0.23,4,365
6125300,Double Rm Guest House Brunswick BR7,28567118,Bill,,Moreland,-37.764695110391926,144.96600023652533,Private room,70,14,0,,,69,181
7720759,Private Room with private access,9268932,Lukas,,Moreland,-37.77403143788657,144.9552525090382,Private room,38,2,0,,,1,29
3830468,Fully furnished double bedroom,19717414,Natalie,,Moreland,-37.7614765522227,144.95061984490658,Private room,65,2,11,2015-08-23,0.98,1,336
4682337,Room with  your own  bathroom,24213852,Tony,,Moreland,-37.699655437263964,144.91953589029993,Private room,55,4,8,2015-08-26,0.90,4,152
3617346,"Cosy 2br ground floor unit, priv rm",4205090,Lisa,,Moreland,-37.75770529831102,144.95181685469015,Private room,35,2,5,2015-09-27,0.39,2,23
2427068,Cozy bungalow in North Fitzroy,12406799,Fiona,,Moreland,-37.77329996972068,144.9820141285364,Entire home/apt,95,3,46,2015-09-28,2.38,1,72
6239292,Spacious Brunswick Inner City Flair,32382831,Kathy,,Moreland,-37.77680626637225,144.9631874022305,Private room,65,1,8,2015-08-30,1.89,1,272
4617129,Brand new apartment Brunswick East,23919024,Sam,,Moreland,-37.77673874829135,144.97355073072714,Private room,50,1,0,,,1,291
4469647,Converted dairy with big garden ,22229284,Nicole,,Moreland,-37.77745457628658,144.97511614072587,Entire home/apt,150,5,3,2015-07-10,0.33,1,0
2405220,Retro Bedsit......pub conversion,12293277,Carol,,Moreland,-37.776059593063216,144.94854492876146,Entire home/apt,95,3,0,,,2,229
5500960,Cosy and sunny room in Brunswick,28533390,Julie,,Moreland,-37.75792187652533,144.9719334949961,Private room,55,1,5,2015-08-18,0.76,1,353
5435349,Escape in Brunswick WiFi & rooftop4,1533260,Ryan,,Moreland,-37.77918609586752,144.9772140358458,Private room,75,1,23,2015-09-21,3.69,1,254
5435294,Escape in Brunswick WiFi & rooftop3,1533260,Ryan,,Moreland,-37.77881846624784,144.97737709732638,Private room,75,1,3,2015-08-01,0.46,1,273
4070701,Stay in cosmopolitan style,1806676,Adele,,Moreland,-37.76019481500616,144.95975121202628,Private room,89,1,0,,,1,361
6123276,Double Rm Guest House Brunswick BR1,28567118,Bill,,Moreland,-37.76493571915592,144.96640315513858,Private room,64,14,0,,,69,365
3241206,cozy shared room in melbourne,8078070,Ersh,,Moreland,-37.74699986941362,144.96702970529964,Shared room,28,1,3,2014-11-26,0.20,2,362
995806,Immerse Yourself in a Local Retreat,5470875,Anna,,Moreland,-37.77851407202851,144.97678855627566,Entire home/apt,150,2,60,2015-04-26,1.97,1,271
1732959,The Barkly,8904450,Vicki,,Moreland,-37.77656486622271,144.9671199088673,Entire home/apt,194,3,23,2015-08-28,1.02,1,319
6517089,Brunswick comfort convenient to CBD,23656181,Val,,Moreland,-37.774083194188954,144.95393668195848,Private room,60,1,10,2015-09-13,2.83,1,311
7532775,Apartment in Brunswick East,37434268,Alex,,Moreland,-37.76130515166274,144.98145767999216,Entire home/apt,194,1,2,2015-09-27,1.09,1,76
3878601,Cosy East Brunswick Cottage ,15503498,Michelle,,Moreland,-37.76600221700384,144.97992756753803,Entire home/apt,220,2,7,2015-08-31,0.87,2,347
4501051,Big Bright Brunswick Sub Penthouse,19616556,Sid,,Moreland,-37.764756442064034,144.96261616152472,Private room,85,2,17,2015-07-27,1.61,2,288
601504,Spacious and Bright in Melbourne,2962053,Shelley,,Moreland,-37.76971408885845,144.9453351763455,Entire home/apt,70,1,14,2014-07-24,0.37,1,117
5862586,Quiet oasis in vibrant E Brunswick,30440408,Robyn,,Moreland,-37.76415419400158,144.98048539641692,Entire home/apt,95,1,4,2015-09-25,2.61,2,163
2567562,Permaculture Paradise,7491062,Fuchsia,,Moreland,-37.73236089644373,144.93880117497724,Private room,64,1,8,2015-06-11,0.43,1,364
6437510,Large room in beautiful sharehouse!,33607504,Meg,,Moreland,-37.76381235196914,144.9755343150861,Private room,45,5,0,,,1,150
6515951,A beautiful home with amazing views,10611981,Roger,,Moreland,-37.76875524152598,144.96119976179713,Entire home/apt,125,2,3,2015-08-18,0.76,1,216
5958854,Funky shop conversion in Melbourne,5436744,Georgia,,Moreland,-37.7367256650908,144.96261487123044,Private room,99,1,0,,,1,365
4697070,Room in Brunswick,24095029,Camila,,Moreland,-37.76078150861644,144.9587363127747,Private room,40,2,6,2015-08-01,0.75,1,346
7973809,Comfy Queen Bed In A Bright Room!,1756729,Darren & Melissa,,Moreland,-37.761213228643406,144.94333000963348,Private room,50,1,3,2015-09-30,3,3,341
4926364,Cosy Queen bed on The Park,11713547,Meryl,,Moreland,-37.75935839831504,144.978388623302,Private room,89,1,0,,,1,365
8141973,Cozy dbl room in Coburg Melbourne,40017054,Shi Xiong Trading,,Moreland,-37.742626081112505,144.97636008745877,Private room,35,4,0,,,1,234
4942629,This Is Brunswick - room/wifi/view,25246229,Joanne (And Xavier),,Moreland,-37.769778796970584,144.9530747456899,Private room,60,1,13,2015-07-12,1.44,1,0
4549395,2BR Cottage All Yours!,23587298,Jemma,,Moreland,-37.757711975115654,144.94819828935073,Entire home/apt,111,4,7,2015-08-29,0.74,1,272
8055574,Its Always Sunny in Brunswick,11400271,Kristen,,Moreland,-37.76179184158976,144.9726802806554,Entire home/apt,121,1,0,,,1,21
6405300,Brunswick Private room available,15465634,Larissa,,Moreland,-37.764092947141265,144.9673701284156,Private room,47,14,1,2015-08-02,0.48,1,114
6147785,"Melbourne cosy home, close to CBD",1956634,Nir & Angela,,Moreland,-37.77562036680705,144.97268480530596,Private room,58,2,2,2015-08-02,0.46,1,305
1157591,bohemian brunswick,6298473,Kim,,Moreland,-37.760588343674215,144.95351754577354,Private room,30,1,15,2015-04-19,0.57,3,244
2320781,"Charming flat, beautiful outlook",11406910,Valerie,,Moreland,-37.760502989707305,144.9497135912362,Entire home/apt,75,2,20,2015-05-27,1.02,1,79
8055173,Art Deco Apmt family friendly,42544459,Lena,,Moreland,-37.77501689541299,144.94885938900006,Entire home/apt,150,4,0,,,1,145
7548064,Lovely house in Brunswick,11889792,Adélie,,Moreland,-37.765753621539226,144.9639242405129,Private room,40,3,1,2015-09-01,0.94,1,42
43383,Roberts Building,189402,Carla,,Moreland,-37.767800092181815,144.9607285119712,Private room,80,1,5,2013-02-17,0.09,1,365
3303708,Brunswick Studio Apartment,16685808,Gus And Feng Feng,,Moreland,-37.769509288822285,144.96761798814595,Entire home/apt,131,2,43,2015-09-15,2.91,1,260
7776490,Sunny spacious double room,40477746,Kylie,,Moreland,-37.75611290634556,144.95354508974097,Private room,50,1,0,,,1,32
8231973,Handsomely Furnished Bedroom,42822679,Helen,,Moreland,-37.701866957415774,144.93219651335116,Private room,45,4,0,,,3,353
5818059,Large Comfy Queen Bed With Ensuite!,1756729,Darren & Melissa,,Moreland,-37.76272543249061,144.94494384341084,Private room,45,14,2,2015-05-13,0.39,3,177
5761067,Large double room in Brunswick,27719757,Pauline J,,Moreland,-37.76883961258862,144.96180601780497,Private room,45,6,0,,,1,167
7072468,En Suite in Melbourne,31956096,Raphael,,Moreland,-37.778996028115095,144.97691519197912,Private room,65,1,13,2015-09-21,4.64,1,54
4942481,Cozy 1 bedroom and cool company.,9762926,Rose,,Moreland,-37.70401295646987,144.96147817823072,Private room,50,3,2,2015-02-20,0.25,1,364
1061312,Melb small PRIVATE apartment sk,1214242,Mal,,Moreland,-37.711334020231426,144.95185314286243,Entire home/apt,70,4,1,2013-09-17,0.04,3,338
10803,Room in Deco Apartment in Brunswick,38901,Lindsay,,Moreland,-37.76650511833534,144.98085909952363,Private room,35,4,47,2015-09-16,1.42,1,80
1845262,Casa Coburg - eco-home + breakfast,9640563,Jules And Jim,,Moreland,-37.74162749182505,144.960430959512,Private room,60,1,33,2015-04-11,1.54,2,262
2615271,Retro 1 bdrm flat close to the city,312791,Annette,,Moreland,-37.766492786698116,144.96961690798173,Entire home/apt,85,4,16,2015-08-24,0.90,1,39
5007257,Spatious Contemporary Light-filled,3430081,Simone,,Moreland,-37.77452580066582,144.9587907557409,Private room,65,1,2,2015-08-11,0.71,1,365
8311086,Vintage Dream in Brunswick East,16638672,Annabel,,Moreland,-37.77019731056752,144.97849939804178,Private room,40,1,0,,,1,332
6254891,"Spacious, double bed, bright & cosy",19846842,Kelly,,Moreland,-37.75059510134805,144.9393682751596,Private room,45,2,7,2015-09-12,1.59,1,49
8120064,Cosy delight w great people & dog,4592264,Sophie & Freddy,,Moreland,-37.72659102999312,144.96301775652861,Private room,48,1,0,,,1,365
1118503,Looking to stay in a Palace???,6138637,Alistair,,Moreland,-37.77320937378374,144.95953591955228,Private room,60,4,3,2015-08-07,0.36,1,363
714416,Bamboo Room in Brunswick,597680,Deborah,,Moreland,-37.7646983446933,144.97630498292503,Private room,50,1,7,2015-03-17,0.20,1,365
2287215,Beautiful Brunswick,11684859,Stuart,,Moreland,-37.77675221871522,144.96448196443475,Private room,80,1,1,2015-02-23,0.14,1,365
4760737,Brunswick Terrace House,23718480,Sam,,Moreland,-37.77000840439949,144.96476719768435,Entire home/apt,111,5,2,2015-01-10,0.22,1,118
6080139,Lovely Brunswick East 2Bed Home,1343826,Javiera,,Moreland,-37.763490854219036,144.98012156051666,Entire home/apt,170,3,2,2015-08-29,0.42,1,96
5399644,Self-contained Granny Flat,10491313,Dora,,Moreland,-37.75243003229748,144.9487829184992,Entire home/apt,80,3,1,2015-09-20,1,1,54
